player_id,name,position,team,bye_week,pass_yds,pass_td,interceptions,rush_yds,rush_td,receptions,rec_yds,rec_td,fumbles_lost,adp,adp_sd,adp_min,adp_max,adp_is_estimated,proj_games,miss_rate,weekly_cv,proj_spread
jacory-croskey-merritt-rb,Jacory Croskey-Merritt,RB,WAS,0,0.0,0.0,0.0,810.9,7.0,12.0,84.0,0.0,2.0,103.0,15.0,71.0,143.0,False,17.0,0.0,0.895468202303455,0.04411659140975041
rachaad-white-rb,Rachaad White,RB,WAS,0,0.0,0.0,0.0,539.0,5.0,42.0,307.7,1.7,1.0,119.0,11.0,92.0,142.0,False,17.0,0.0196078431372549,0.539840088227185,0.08726575561677771
kaytron-allen-rb,Kaytron Allen,RB,WAS,0,0.0,0.0,0.0,171.0,1.0,6.8,45.0,0.0,0.0,219.0,33.83186417118856,106.0,518.0,False,17.0,0.0,0.62,0.5287312991526048
trey-mcbride-te,Trey McBride,TE,ARI,0,0.0,0.0,0.0,0.0,0.0,104.7,1049.9,7.07,0.1,24.0,6.8,14.5,50.0,False,17.0,0.0196078431372549,0.5141473362222789,0.0670372914288696
kyle-pitts-te,Kyle Pitts,TE,ATL,0,0.0,0.0,0.0,0.0,0.0,74.9,822.4,4.73,0.05,71.0,9.2,53.0,112.0,False,17.0,0.0,0.9004295796256521,0.08338903499167503
mark-andrews-te,Mark Andrews,TE,BAL,0,0.0,0.0,0.0,12.5,0.34,58.05,600.5,6.665,0.0,122.0,16.7,88.0,150.0,False,17.0,0.11764705882352941,0.6259485666104554,0.04
josh-cuevas-te,Josh Cuevas,TE,BAL,0,0.0,0.0,0.0,0.0,0.0,8.5,85.0,0.68,0.0,169.99,21.129550000000002,147.80397250000001,215.41853250000003,False,17.0,0.0,0.71,0.22
matthew-hibner-te,Matthew Hibner,TE,BAL,0,0.0,0.0,0.0,0.0,0.0,9.95,109.7,0.925,0.0,169.97,21.12865,147.7849175,215.39659749999998,False,17.0,0.0,0.71,0.22
dalton-kincaid-te,Dalton Kincaid,TE,BUF,0,0.0,0.0,0.0,0.0,0.0,58.55,671.85,5.05,0.0,113.5,17.4,88.0,178.0,False,17.0,0.0,0.6403262092238471,0.06530990939891373
colston-loveland-te,Colston Loveland,TE,CHI,0,0.0,0.0,0.0,0.0,0.0,76.05,887.75,6.800000000000001,0.1,42.0,8.3,27.5,84.0,False,17.0,0.0,0.8542205501998589,0.15436259400657762
